Name,Latitude,Longitude
Pike Fold Primary School,53.52259,-2.222679
Walker Road,53.53274,-2.209728
Heathbank Road,53.53328,-2.220714
Heathbank Road,53.53313,-2.220743
Mirfield Road,53.53119,-2.219526
Mirfield Road,53.53095,-2.219254
Co-op Academy Manchester,53.528232,-2.222507
French Barn Lane,53.52827,-2.222166
Bank House Road,53.52702,-2.225765
Wroxham Road,53.52803,-2.22657
Wroxham Road,53.52813,-2.227294
Carley Grove,53.52913,-2.22828
Carley Grove,53.52923,-2.228537
Bowfell Grove,53.5279,-2.22939
Castlemere Road,53.52729,-2.227938
Castlemere Road,53.52689,-2.226639
Old Market Street,53.52238,-2.215936
Sandy Brow,53.52303,-2.216377
Victoria Rail Station,53.48727,-2.240323
Rochdale Road,53.50825,-2.218126
Rochdale Road,53.50832,-2.21787
Harpurhey Road,53.50914,-2.219261
Irk Bridge,53.51161,-2.219515
Waterloo Street,53.51223,-2.223168
Chataway Road,53.51148,-2.224054
Chataway Road,53.51031,-2.225314
Amwell Street,53.50886,-2.226648
Amwell Street,53.50848,-2.226797
Raja Close,53.50642,-2.228445
Raja Close,53.50599,-2.228789
Brookwood Avenue,53.5121,-2.226424
Charminster Drive,53.51237,-2.231824
Manchester Opera House,53.47849,-2.250911
Manchester Opera House,53.47863,-2.251183
Granada Studios,53.47934,-2.255376
Granada Studios,53.47898,-2.25673
Old Hall Lane,53.53888,-2.239197
Museum Of Science and Industry,53.47707,-2.258391
Barton Street,53.475891,-2.252128
Barton Street,53.47616,-2.252717
Museum of Science and Industry,53.47704,-2.257516
Beckenham Road,53.50777,-2.242097
Hightown Post Office,53.50656,-2.242739
Hightown Post Office,53.50582,-2.24281
Brentfield Avenue,53.50455,-2.243556
Brentfield Avenue,53.5047,-2.243271
Alderglen Road,53.50233,-2.244885
Alderglen Road,53.50204,-2.244854
Barrow Hill Road,53.49956,-2.246256
Barrow Hill Road,53.49921,-2.246345
Hodgson Street,53.49655,-2.249118
Cheetwood Primary School,53.49609,-2.249658
Crumpsall Lane,53.51664,-2.236085
Crumpsall Park,53.515,-2.235005
Crumpsall Park,53.514766,-2.234673
Ash Tree Road,53.51273,-2.235174
Ash Tree Road,53.51259,-2.235445
Abraham Moss Centre,53.51221,-2.23781
Abraham Moss Centre,53.51239,-2.237359
Humphrey Street,53.51241,-2.240329
Arlington Street,53.51228,-2.243164
Cheetham Hill Shopping Centre,53.51391,-2.245374
Middleton Road,53.52564,-2.247343
Middleton Road,53.52572,-2.246966
Ellbourne Road,53.52494,-2.242452
Ellbourne Road,53.52471,-2.240037
Higher Blackley Community Centre,53.53357,-2.224532
Higher Blackley Community Centre,53.53337,-2.224818
Tweedle Hill Road,53.53325,-2.228936
Tweedle Hill Road,53.5332,-2.229554
Broomhall Road,53.534048,-2.233708
George Street North,53.51422,-2.246703
Copthall Lane,53.51133,-2.244485
Jury Street,53.49382,-2.250187
Strangeways,53.49188,-2.248729
Broughton Lane,53.49519,-2.251673
Fairy Lane,53.49683,-2.253175
Catherine Road,53.51636,-2.249279
Ardern Road,53.51861,-2.248871
Wilton Road,53.52207,-2.249162
Bowker Vale Metrolink Stop,53.5246,-2.248785
Blackley New Road,53.52637,-2.247905
Sheepfoot Lane,53.528251,-2.246921
Victoria Avenue,53.5321,-2.245269
Victoria Avenue,53.53112,-2.245323
Sheepfoot Lane,53.52798,-2.246844
Blackley New Road,53.52611,-2.247738
Bowker Vale Metrolink Stop,53.52403,-2.248872
Wilton Road,53.52226,-2.248952
Ardern Road,53.51871,-2.2486
Catherine Road,53.51674,-2.248709
Polygon Road,53.51827,-2.247391
Polygon Road,53.51839,-2.247859
Crumpsall Metrolink Stop,53.51795,-2.24222
Crumpsall Metrolink Stop,53.51785,-2.24229
The Cleveland,53.51767,-2.239379
The Cleveland,53.51762,-2.238655
Delaunays Road,53.51723,-2.236782
Crumpsall Lane,53.51714,-2.235832
North Manchester General Hospital,53.51918,-2.231107
North Manchester General Hospital,53.519,-2.231302
Crumpsall Vale,53.52127,-2.227574
Crumpsall Vale,53.5224,-2.226932
Humphrey Street,53.51225,-2.240027
Broomhall Road,53.53421,-2.23386
Caldecott Road,53.53405,-2.237087
Caldecott Road,53.53382,-2.237418
Glenbrook Road,53.53335,-2.240312
Glenbrook Road,53.533,-2.241306
Lakeside Rise,53.52443,-2.23812
Lakeside Rise,53.52456,-2.237894
Bridgnorth Road,53.52526,-2.236887
Bridgnorth Road,53.52558,-2.236557
Bantry Drive,53.52662,-2.233622
Bantry Drive,53.52717,-2.233519
Inchcape Drive,53.52861,-2.234402
Inchcape Drive,53.529,-2.233997
Crab Lane,53.52872,-2.232306
Crab Lane,53.52871,-2.232034
Beldon Road,53.52864,-2.23048
Wavertree Road,53.53052,-2.227277
Wavertree Road,53.53074,-2.227384
Longhurst Road,53.53255,-2.228616
Longhurst Road,53.53253,-2.228359
Plant Hill Road,53.53375,-2.222919
Plant Hill Road,53.53435,-2.220478
Cecil Road,53.53389,-2.217096
Cecil Road,53.53398,-2.216749
Hill Lane,53.53341,-2.2113
Hill Lane,53.5335,-2.213428
Rochdale Road,53.53182,-2.206027
Newcliffe Road,53.53117,-2.202403
Newcliffe Road,53.53087,-2.201482
Victoria Avenue,53.53178,-2.208924
North Manchester General Hospital,53.51882,-2.230879
Woodhalt Road,53.51068,-2.238661
Woodhalt Road,53.51021,-2.237603
Cardinal Street,53.50937,-2.234748
Cardinal Street,53.50938,-2.234371
Harland Drive,53.50778,-2.231543
Harland Drive,53.50759,-2.23112
Crumpsall Metrolink Stop,53.51724,-2.241382
Etherstone Street,53.51383,-2.223598
Slack Road,53.51649,-2.220702
Andrew Road,53.51841,-2.21946
Westgate Avenue,53.52248,-2.219451
Lion Street,53.52316,-2.219047
Chapel Lane,53.52261,-2.224791
Chapel Lane,53.52248,-2.224896
Lion Street,53.52295,-2.220283
Westgate Avenue,53.52232,-2.219254
Andrew Road,53.51846,-2.219204
Slack Road,53.51578,-2.221694
Etherstone Street,53.51426,-2.223329
Charminster Drive,53.51264,-2.22922
Squire Road,53.50819,-2.242612
Copthall Lane,53.51053,-2.244239
Woodlands Street,53.50866,-2.242389
Albyns Avenue,53.50763,-2.2408
Shirley Road,53.50604,-2.238017
Victoria Avenue,53.5317,-2.208621
Hilldale Avenue,53.52959,-2.210648
Hilldale Avenue,53.52897,-2.210825
Dam Head Medical Centre,53.52716,-2.2124
Dam Head Medical Centre,53.52599,-2.212908
Lion Brow,53.52487,-2.214471
Lion Brow,53.52514,-2.214442
Charlestown Road,53.52277,-2.215621
Charlestown Road,53.52086,-2.21436
Old Road,53.51842,-2.213307
Old Road,53.51834,-2.21314
Parkmount Road,53.51739,-2.213452
Parkmount Road,53.51616,-2.212768
Factory Lane,53.51453,-2.213016
Moston Lane,53.5127,-2.213821
Moston Lane,53.5127,-2.213821
Factory Lane,53.51264,-2.213866
Oak Bank,53.51129,-2.215156
Oak Bank,53.51097,-2.215124
Ash Street,53.50917,-2.216487
Kingsbridge Road,53.50736,-2.217654
Kingsbridge Road,53.50657,-2.217605
Lathbury Road,53.50563,-2.217932
Lathbury Road,53.50438,-2.217458
Appian Way,53.49908,-2.255148
Park View,53.50305,-2.218461
Park View,53.50285,-2.21858
Queens Road,53.501152,-2.218859
Paget Street,53.49942,-2.21995
Paget Street,53.49823,-2.22032
Lansdowne Road,53.514446,-2.237536
Lansdowne Road,53.5145,-2.23728
Meade Hill Road,53.52613,-2.250468
Meade Hill Road,53.52613,-2.250468
Heaton Park Road,53.536105,-2.235293
Heaton Park Road,53.53596,-2.233643
Parksway,53.536771,-2.233965
Parksway,53.53727,-2.233997
Finningley Road,53.537294,-2.233123
Finningley Road,53.53721,-2.232518
Torcross Road,53.536315,-2.232755
Torcross Road,53.53559,-2.232162
Boyle Street,53.50384,-2.233722
Boyle Street,53.50384,-2.233722
New Bridge Street (W bnd to def route),53.48901,-2.243392
New Bridge St(to def route),53.48901,-2.243392
Heywood Street,53.50472,-2.239909
Heywood Street,53.50472,-2.239909
Balmfield Street,53.501,-2.239662
Balmfield Street,53.501,-2.239662
Middleton Old Road (Sbd),53.52298,-2.216226
Cardinal Street (to def route),53.50416,-2.234403
Cardinal Street (to def route),53.50416,-2.234403
Chapel Lane,53.5268,-2.226367
Chapel Lane,53.524662,-2.225722
Millbrow,53.52267,-2.224218
Fennel Street (westbound),53.48537,-2.243522
Dantzic Street (To define route),53.48577,-2.239515
Dantzic Street (To define route),53.48577,-2.239515
Long Millgate (to define routes),53.48556,-2.243568
Heath Street,53.509476,-2.246314
Cheetham Hill Road,53.50993,-2.244175
Moss Bank,53.51336,-2.239732
Moss Bank,53.51336,-2.239732
Smedley Lane,53.50608,-2.228156
Broughton Lane,53.495568,-2.255906
Bury New Road,53.49491,-2.251535
Greenhill Road (to def rte),53.51153,-2.239178
Greenhill Road (to def rte),53.51153,-2.239178
St Mary's Gate (to define route),53.48328,-2.245183
Munn Road,53.534472,-2.228249
Munn Road,53.5338,-2.226389
Acre Top Road,53.53375,-2.229663
Acre Top Road,53.53399,-2.230147
Seymour Road,53.51501,-2.245728
King David School,53.51498,-2.245697
Queens Road (To Def Rte),53.5023,-2.221563
Collyhurst Road,53.49389,-2.22904
Collyhurst Road,53.49389,-2.22904
Dantzic Street,53.49187,-2.233039
Dantzic Street,53.49187,-2.233039
Corporation Street (to def route),53.48933,-2.237426
Corporation Street (to def route),53.48933,-2.237426
Dudley Street,53.504846,-2.244538
Waterloo Road,53.50499,-2.24383
New Bridge Street (to def route),53.48801,-2.247275
New Bridge Street (to def route),53.48801,-2.247275
Heywood Street,53.50262,-2.239671
Heywood Street,53.50262,-2.239671
Rectory Road,53.51743,-2.242967
Rectory Road,53.51743,-2.242967
Greenhill Road,53.5088,-2.24144
Arlington Street,53.51255,-2.242894
Arlington Street,53.51368,-2.24296
Cravenwood Road,53.5143,-2.240793
Cravenwood Road,53.5143,-2.240793
Bennett Road,53.51754,-2.241701
Bennett Road,53.51754,-2.241701
Holland Road,53.52128,-2.247197
Holland Road,53.52128,-2.247197
Wilton Road,53.522,-2.248182
Wilton Road,53.522,-2.248182
Bank Road,53.51938,-2.239765
Bank Road,53.51938,-2.239765
Kearsley Road,53.51971,-2.235454
Kearsley Road,53.51971,-2.235454
Tansley Road,53.51929,-2.234637
Tansley Road,53.51929,-2.234637
Ingleton Road,53.51906,-2.23358
Ingleton Road,53.51906,-2.23358
Oakworth Street,53.52324,-2.220586
Oakworth Street,53.52324,-2.220586
Co-op Academy Manchester,53.52937,-2.221357
Oakworth Street,53.52522,-2.219707
French Barn Lane,53.52419,-2.218721
French Barn Lane,53.52419,-2.218721
Cecil Road,53.53202,-2.21419
Heathbank Road,53.53333,-2.217033
Heathbank Road,53.53333,-2.217033
Glenbrook Road,53.535213,-2.239855
Glenbrook Road,53.53668,-2.239577
Balmfield Street,53.50092,-2.236661
Balmfield Street,53.50092,-2.236661
Boyle Street,53.5007,-2.234384
Boyle Street,53.5007,-2.234384
Heath Street,53.509655,-2.246345
Heath Street,53.50952,-2.248757
Finningley Road,53.536548,-2.231262
Finningley Road,53.53657,-2.231172
Collyhurst Road,53.4987,-2.224046
Collyhurst Road,53.4987,-2.224046
Collyhurst Road,53.50026,-2.221748
Collyhurst Road,53.50026,-2.221748
Wilton Road,53.52196,-2.241892
Wilton Road,53.52196,-2.241892
Hill Lane,53.52705,-2.214919
Hill Lane,53.52705,-2.214919
Hill Lane,53.5298,-2.214526
Hill Lane,53.5298,-2.214526
Cardinal Street,53.50811,-2.233972
Cardinal Street,53.50811,-2.233972
Woodlands Road,53.51061,-2.242159
Miller Street (SEbnd - To define route ),53.48712,-2.238272
Miller Street ( To define route ),53.48712,-2.238272
Fennel Street,53.4856,-2.244141
Fennel Street,53.4856,-2.244141
Deansgate (to define route),53.48419,-2.245685
Deansgate (to define route),53.48419,-2.245685
Victoria Street (Nbd to define route),53.48508,-2.245208
Victoria Street (to define route),53.48508,-2.245208
Corporation Street (Sbd to define route),53.4842,-2.242837
Cheetham Hill Road,53.51117,-2.24459
Thomas Street,53.51348,-2.244754
Crescent Road,53.51239,-2.242455
M60 (to define route),53.53959,-2.235066
M60 (to define route),53.53959,-2.235066
Corporation Street (Nbd to define route),53.48489,-2.242283
Corporation Street (to define route),53.48461,-2.242568
Museum of Transport,53.50288,-2.234215
Corporation Street (to def route),53.48677,-2.240787
Great Horrocks,53.4946,-2.235948
Red Bank (to define route),53.49017,-2.239028
New Quay Street (NWbnd to define route),53.47956,-2.25485
New Quay Street (to define route),53.47956,-2.25485
Gartside Street (to define route),53.48087,-2.252296
Gartside Street (to define route),53.48087,-2.252296
Gartside Street (to define route),53.4794,-2.252965
Cooper Lane,53.53557,-2.21804
Our Lady's RC High School,53.53554,-2.21801
Miller Street (NWbd - to def rte),53.48648,-2.236325
Seymour Road,53.51511,-2.245019
Heaton Park Road,53.536103,-2.235265
Parksway,53.536744,-2.234206
Finningley Road,53.537411,-2.233184
Torcross Road,53.53636,-2.232559
Finningley Road,53.536677,-2.231294
New Bridge Street (E bnd To Def Rte),53.48864,-2.244957
Chapel Lane,53.524653,-2.225496
Acre Top Road,53.533723,-2.22992
Munn Road,53.534616,-2.228265
Glenbrook Road,53.535195,-2.240097
Go North West Depot,53.50071,-2.234323
Chain Road,53.535046,-2.214266
Museum of Transport,53.50301,-2.234306
Our Lady's RC High School,53.536982,-2.21758
Chain Road,53.535137,-2.21401
Cooper Lane,53.535489,-2.217859
Tamworth Avenue,53.54289,-2.27349
Tamworth Avenue,53.54289,-2.27349
Tesco,53.53597,-2.290344
Stanhope Avenue,53.53562,-2.287535
Besses o'th' Barn Metrolink Stop,53.54139,-2.286593
Moor Lane,53.5146,-2.283562
The Woodthorpe,53.52375,-2.263441
Links View,53.51847,-2.288082
Beckley Avenue,53.52074,-2.281084
Prestwich Hills,53.52512,-2.282501
Spring Vale,53.519808,-2.284517
Myrtle Bank,53.51514,-2.284169
Wentworth Avenue,53.54202,-2.310062
Butterstile Lane,53.51968,-2.29079
Webster Grove,53.52038,-2.29259
Webster Grove,53.52166,-2.293096
Woodward Road,53.52209,-2.293431
Cawley Avenue,53.52263,-2.293118
Carr Avenue,53.5228,-2.293406
Besses o'th' Barn Metrolink Stop,53.54234,-2.287112
Besses o'th' Barn Metrolink Stop,53.54272,-2.286436
Balmoral Avenue,53.54296,-2.285442
Mayfair Avenue,53.5431,-2.289577
Clyde Avenue,53.54144,-2.290124
Clyde Avenue,53.54047,-2.289499
Besses Junction,53.54322,-2.290393
Ferndene Road,53.54141,-2.269496
Ferndene Road,53.54102,-2.270082
Thornley Road,53.54303,-2.267862
Thornley Road,53.54301,-2.268073
Prestwich Hills,53.52522,-2.282049
Longfield Centre,53.53271,-2.28529
Besses o'th' Barn Metrolink Stop,53.54182,-2.287004
Kersal Road,53.516797,-2.289378
Branksome Avenue,53.52916,-2.280748
Crescent Avenue,53.52153,-2.274317
Woodhill Drive,53.523,-2.275564
Kelvin Avenue,53.5414,-2.235001
Conway Avenue,53.54103,-2.289035
Polefield Grove,53.53856,-2.273039
Polefield Grove,53.53857,-2.272828
Perrymead,53.5374,-2.274329
Willow Road,53.537084,-2.28845
Stanhope Avenue,53.53599,-2.287326
Heywood Road,53.53728,-2.275566
Polefield Hall Road,53.53822,-2.278575
Polefield Hall Road,53.53864,-2.279211
Guest Road,53.53909,-2.280527
Butterstile Close,53.51805,-2.289949
Sandy Lane,53.52318,-2.287843
Shrewsbury Road,53.52528,-2.279485
Shrewsbury Road,53.52544,-2.278838
Crescent Avenue,53.52128,-2.273742
King's Road,53.51835,-2.271627
King's Road,53.51934,-2.272267
Woodhill Drive,53.52287,-2.275774
Bishops Road,53.5246,-2.265166
Bishops Road,53.52476,-2.265409
Ostrich Lane,53.52493,-2.271443
Ostrich Lane,53.52511,-2.272304
Rectory Lane,53.52928,-2.274096
Heaton Street,53.53118,-2.274244
Heaton Street,53.53158,-2.274352
Heys Road,53.53395,-2.274352
Heys Road,53.53453,-2.274251
Glebelands Road,53.5364,-2.274806
Heywood Road,53.53674,-2.273465
Orange Hill Road,53.53487,-2.268474
Kenyon Lane,53.53303,-2.267497
Heaton Park Metrolink Stop,53.52976,-2.266315
St Monica's RC High School,53.52749,-2.266165
King's Road,53.52084,-2.260874
Ravensway,53.51838,-2.258371
King's Road,53.5211,-2.261494
The Woodthorpe,53.52427,-2.264153
Heaton Park Metrolink Stop,53.53043,-2.266047
Orange Hill Road,53.53433,-2.267792
St Margaret's Cross,53.53623,-2.270339
Bury Old Road,53.53675,-2.270779
Heaton Park,53.5379,-2.267769
Roseland Drive,53.53901,-2.268018
Beckley Avenue,53.52024,-2.281971
Spring Vale,53.51958,-2.285073
Butt Hill Road,53.52267,-2.277371
Butt Hill Road,53.52191,-2.277713
Butterstile Lane,53.52484,-2.277763
St Mary's Park,53.52814,-2.280877
St Mary's Road,53.52942,-2.282122
Red Lion,53.53138,-2.284021
Longfield Centre,53.5332,-2.285723
Longfield Centre,53.53362,-2.28301
Clarks Hill,53.53146,-2.282136
St Mary's Road,53.5295,-2.276707
St Mary's Road,53.5294,-2.276797
Heywood Road,53.52893,-2.274546
Heywood Road,53.52862,-2.273352
Beaufort Street,53.52936,-2.268816
Heaton Park Metrolink Stop,53.53016,-2.266725
Heaton Park Metrolink Stop,53.53018,-2.266996
Beaufort Street,53.52912,-2.269614
Rectory Lane,53.52814,-2.273847
Park View Road,53.52602,-2.274392
Park View Road,53.52628,-2.274514
Overbrook Drive,53.524071,-2.275873
Overbrook Drive,53.52389,-2.275841
Longfield Centre,53.5324,-2.28471
Red Lion,53.53066,-2.283096
St Mary's Park,53.5274,-2.279952
Butterstile Lane,53.52531,-2.277917
Ladythorne Drive,53.52052,-2.284341
Ladythorne Drive,53.52126,-2.28516
Sandy Meade,53.52362,-2.288147
Carlford Grove,53.52394,-2.291347
Gale Road,53.52306,-2.291402
Butterstile Close,53.51825,-2.290388
Chapel Road,53.51652,-2.287134
Chapel Road,53.51656,-2.287753
Myrtle Bank,53.51524,-2.284471
Myrtle Bank,53.51529,-2.284336
Walker Avenue,53.5399,-2.283686
Walker Avenue,53.54016,-2.284019
Mayfair Avenue,53.5424,-2.288501
Wentworth Avenue,53.54209,-2.310248
Wentworth Avenue,53.541903,-2.310422
Woodhall Avenue,53.54097,-2.307248
Woodhall Avenue,53.54115,-2.307129
Middleton Road,53.54253,-2.234268
Brooklands Road,53.52193,-2.257306
Brooklands Road,53.52193,-2.257306
Polefield Circle,53.53863,-2.275635
Polefield Circle,53.53863,-2.275635
Woodward Road (Sbd),53.52039,-2.292258
Heys Road,53.534067,-2.277747
Heys Road (Prestwich High Sch),53.53413,-2.277567
Fairfax Road,53.53421,-2.283192
Fairfax Road,53.53408,-2.283873
St Ann's Road,53.527184,-2.28695
St Ann's Road,53.52738,-2.283255
Shelley Road,53.525867,-2.292435
Shelley Road,53.52578,-2.292748
Scott Road,53.525392,-2.291778
Scott Road,53.52497,-2.29149
Lowther Road,53.52404,-2.291122
Lowther Road (Ebd),53.52404,-2.291107
Butterstile Lane (to def rte),53.52322,-2.287481
Butterstile Lane (to def rte),53.52322,-2.287481
Rainsough Brow (southbound),53.51702,-2.289143
Bury Old Road,53.53546,-2.269564
Bury Old Road,53.53546,-2.269564
Butterstile Lane,53.51958,-2.290774
Polefield Circle,53.53989,-2.275492
Polefield Circle,53.53989,-2.275492
Nursery Road,53.53619,-2.283012
Nursery Road,53.53619,-2.283012
Poppythorn Lane,53.53522,-2.283196
Poppythorn Lane,53.53471,-2.282987
Prestwich Tesco,53.53599,-2.290283
Prestwich Tesco,53.53599,-2.290283
Bury Old Road,53.53961,-2.283352
Bury Old Road,53.53961,-2.283352
Sliproad to M62 (westbound)(to def rte),53.53805,-2.290675
bound)(to def rte),53.53863,-2.291101
Bnd),53.51737,-2.289221
Shelley Road,53.52685,-2.289436
Shelley Road,53.52673,-2.289285
Lowther Road (to def rte),53.5238,-2.292327
Lowther Road (to def rte),53.5238,-2.292327
Kershaw Avenue,53.52235,-2.293599
Kershaw Avenue,53.52235,-2.293599
Kershaw Avenue,53.52199,-2.293098
Kershaw Avenue,53.52199,-2.293098
Parkview Road,53.52635,-2.277984
Parkview Road,53.52635,-2.277984
Heywood Road (to def rte),53.52511,-2.274808
Heywood Road (to def rte),53.52511,-2.274808
Kings Road,53.51882,-2.271766
Kings Road,53.51882,-2.271766
Mowbray Avenue,53.51937,-2.267169
Mowbray Avenue,53.51937,-2.267169
Albert Avenue,53.51817,-2.267087
Albert Avenue,53.51817,-2.267087
Kings Road,53.52038,-2.260479
Kings Road,53.52038,-2.260479
Bishops Road,53.52014,-2.265455
Bishops Road,53.52014,-2.265455
St Mary's Road (to def rte),53.5291,-2.28025
St Mary's Road (to def rte),53.5291,-2.28025
Bury Old Road,53.53778,-2.276444
Bury Old Road,53.53778,-2.276444
Polefield Circle,53.53879,-2.273946
Polefield Circle,53.53879,-2.273946
Guest Road,53.5386,-2.279995
Guest Road,53.5386,-2.279995
Poppythorn Lane,53.53677,-2.281507
Poppythorn Lane,53.53677,-2.281507
Polefield Road,53.540365,-2.272654
Heywood Road,53.53976,-2.271945
Sheepfoot La,53.5274,-2.254519
Sheepfoot La,53.5274,-2.254519
Sheepfoot Lane,53.52539,-2.261294
Sheepfoot Lane,53.52539,-2.261294
M62 Slip Road (to def rte),53.53963,-2.288316
Sandgate Road,53.54199,-2.272986
M62 slip Road (to def rte),53.53896,-2.287708
Milton Road,53.53443,-2.268954
Milton Road,53.53443,-2.268954
Orange Hill Road,53.5346,-2.268352
Orange Hill Road,53.5346,-2.268352
Brooklands Road,53.52221,-2.25319
Brooklands Road,53.52221,-2.25319
Butterstile Lane,53.52057,-2.289026
